State_And_County_FIPS_Code	CHSI_State_Name	CHSI_County_Name	Population_Size	Population_Density	Poverty	Age_19_Under	Age_19_64	Age_65_84	Age_85_and_Over	White	Black	Native_American	Asian	Hispanic	ALE	Health_Status	LBW	VLBW	Premature	Under_18	Over_40	Late_Care	Infant_Mortality	Unmarried	Brst_Cancer	Col_Cancer	CHD	Lung_Cancer	Suicide	No_HS_Diploma	Unemployed	Sev_Work_Disabled	Major_Depression	Recent_Drug_Use	Ecol_Rpt	Ecol_Exp	Salm_Rpt	Salm_Exp	Shig_Rpt	Shig_Exp	FluB_Rpt	FluB_Exp	HepA_Rpt	HepA_Exp	HepB_Rpt	HepB_Exp	Meas_Rpt	Meas_Exp	Pert_Rpt	Pert_Exp	CRS_Rpt	CRS_Exp	Syphilis_Rpt	Syphilis_Exp	No_Exercise	Few_Fruit_Veg	Obesity	High_Blood_Pres	Smoker	Diabetes	Uninsured	HPSA_Ind
48-29	Texas	Bexar	1518370	1218.0	17.6	29.5	60.2	9.1	1.2	88.2	7.4	1.1	2.1	56.4	76.9	19.2	8.4	1.4	13.8	6.1	2.0	13.1	7.0	36.6	24.3	18.0	198.5	42.7	10.3	214976.0	36141.0	42681.0	76978	65712	5.0	43.0	438.0	389.0	596.0	216.0	2.0	0.0	66.0	173.0	139.0	130.0	0.0	0.0	121.0	130.0	0.0	0.0	168.0	173.0	26.1	77.9	30.6	25.5	19.5	9.1	278220.0	2
48-39	Texas	Brazoria	278484	201.0	11.5	28.7	62.4	8.1	0.8	84.3	10.1	0.6	3.9	24.8	76.1	16.9	7.5	1.4	13.3	4.3	2.0	15.7	5.0	26.2	29.2	22.5	184.0	67.8	13.4	35966.0	7506.0	4806.0	14266	11767	1.0	8.0	584.0	169.0	24.0	85.0	0.0	8.0	14.0	23.0	14.0	15.0	0.0	0.0	11.0	15.0	0.0	0.0	5.0	8.0	25.2	76.4	32.0	25.3	22.8	3.8	38780.0	2
48-41	Texas	Brazos	156305	267.0	18.9	26.5	66.0	6.5	1.0	83.0	10.8	0.5	4.7	19.6	78.5	8.6	7.2	1.2	11.0	5.1	1.5	10.5	4.4	30.4	24.5	19.4	181.5	51.9	8.8	14048.0	3454.0	4331.0	8329	9879	1.0	9.0	66.0	88.0	41.0	83.0	0.0	5.0	16.0	18.0	32.0	18.0	0.0	0.0	39.0	9.0	0.0	0.0	11.0	18.0	20.4	77.1	19.1	25.6	16.1	3.5	26643.0	2
48-61	Texas	Cameron	378311	418.0	29.5	35.5	53.9	9.3	1.3	97.5	0.8	0.6	0.7	85.9	80.1	26.7	6.9	1.1	13.6	6.6	1.4	34.5	5.0	30.9	16.9	13.4	157.8	29.1	6.5	92999.0	10576.0	8905.0	17635	16282	3.0	11.0	218.0	180.0	400.0	138.0	2.0	11.0	60.0	42.0	20.0	42.0	0.0	0.0	48.0	42.0	0.0	0.0	9.0	21.0	39.2	80.2	32.0	23.2	13.9	10.2	104791.0	2
48-85	Texas	Collin	659457	778.0	5.4	28.5	65.5	5.5	0.5	81.3	6.9	0.5	9.6	12.7	79.7	11.4	7.5	1.4	12.6	1.5	2.9	16.1	4.0	12.5	21.1	15.9	157.4	48.7	7.5	34653.0	15186.0	11713.0	33815	27037	13.0	17.0	143.0	204.0	123.0	102.0	0.0	17.0	57.0	34.0	55.0	34.0	1.0	0.0	36.0	51.0	0.0	0.0	11.0	17.0	17.1	79.7	20.7	20.5	15.0	3.3	63811.0	2
48-113	Texas	Dallas	2305454	2621.0	16.9	29.7	62.0	7.4	0.9	72.9	20.9	0.6	4.5	36.1	76.3	20.6	7.8	1.4	13.1	5.3	2.0	21.8	6.8	34.8	25.8	20.8	200.7	56.0	10.6	358739.0	67505.0	45683.0	116280	95238	28.0	68.0	944.0	614.0	967.0	341.0	1.0	0.0	201.0	273.0	461.0	205.0	0.0	0.0	367.0	205.0	0.0	0.0	477.0	273.0	27.8	76.2	22.5	25.1	20.0	6.6	404920.0	2
48-121	Texas	Denton	554642	624.0	8.3	28.3	66.4	4.9	0.5	85.1	7.1	0.6	5.6	15.2	78.3	12.1	6.9	1.1	12.3	2.2	2.6	13.3	5.3	17.5	22.9	16.6	167.7	50.8	8.8	36451.0	13174.0	13684.0	28552	24344	3.0	15.0	176.0	175.0	100.0	88.0	0.0	15.0	28.0	29.0	40.0	29.0	0.0	0.0	84.0	44.0	0.0	0.0	7.0	15.0	22.2	80.1	23.3	17.3	17.3	4.6	57081.0	2
48-139	Texas	Ellis	133474	142.0	10.9	28.9	62.1	8.0	1.1	89.2	8.7	0.7	0.5	21.1	75.5	17.6	6.7	1.0	12.4	5.3	1.5	20.9	5.8	31.1	23.6	18.8	222.0	68.8	11.8	18291.0	3339.0	2879.0	6831	5885	1.0	4.0	34.0	79.0	122.0	40.0	0.0	4.0	14.0	11.0	12.0	7.0	0.0	0.0	8.0	7.0	0.0	0.0	8.0	4.0	24.4	74.8	23.9	21.8	25.5	6.1	17121.0	2
48-141	Texas	El Paso	721598	712.0	25.7	33.1	56.6	9.2	1.1	93.5	3.3	1.1	1.3	80.9	78.3	22.9	7.9	1.0	13.8	6.6	1.7	34.4	4.1	37.2	26.5	16.8	158.1	34.2	7.5	141032.0	20827.0	26564.0	34838	31459	1.0	21.0	248.0	292.0	310.0	292.0	0.0	21.0	50.0	104.0	42.0	83.0	0.0	0.0	27.0	63.0	0.0	0.0	26.0	125.0	24.4	77.4	23.6	19.3	18.7	8.1	185007.0	2
48-157	Texas	Fort Bend	463650	530.0	8.4	28.9	65.0	5.6	0.5	62.4	21.1	0.4	14.9	22.3	78.9	12.7	7.5	1.3	13.4	2.9	2.9	12.8	4.6	22.1	25.2	19.3	171.1	47.9	9.5	45055.0	10887.0	9345.0	23760	20541	5.0	12.0	102.0	143.0	46.0	72.0	0.0	12.0	27.0	24.0	34.0	24.0	1.0	0.0	6.0	36.0	0.0	0.0	21.0	12.0	19.5	81.1	15.2	22.0	15.0	4.1	57540.0	2
48-167	Texas	Galveston	277563	697.0	13.7	27.0	62.1	9.7	1.2	80.7	14.9	0.5	2.8	19.8	75.4	17.2	9.0	2.0	14.5	4.4	2.3	13.9	8.3	37.1	32.1	21.9	197.7	66.1	14.4	34267.0	7876.0	7395.0	14552	11807	0.0	8.0	161.0	125.0	97.0	78.0	0.0	0.0	25.0	23.0	33.0	31.0	0.0	0.0	19.0	31.0	0.0	0.0	19.0	16.0	24.9	79.0	28.6	28.4	27.4	9.3	41377.0	2
48-183	Texas	Gregg	115649	422.0	16.4	28.0	58.7	11.7	1.6	76.9	20.4	0.6	1.0	11.8	74.4	22.9	7.8	1.4	14.3	5.7	1.2	17.1	6.8	39.9	25.3	25.8	205.6	67.8	18.4	15260.0	2993.0	2768.0	5981	4945	1.0	3.0	53.0	54.0	10.0	34.0	0.0	0.0	14.0	10.0	40.0	14.0	0.0	0.0	6.0	14.0	0.0	0.0	4.0	7.0	27.9	77.0	24.1	28.9	25.2	9.3	18617.0	2
48-201	Texas	Harris	3693050	2136.0	16.2	30.1	62.2	6.9	0.7	74.4	18.4	0.6	5.6	37.3	76.3	18.6	7.8	1.4	13.7	4.6	2.1	19.5	6.0	34.3	27.6	19.2	193.2	54.6	10.8	576580.0	105445.0	84282.0	185430	154931	30.0	106.0	1012.0	955.0	653.0	530.0	2.0	0.0	261.0	424.0	473.0	318.0	0.0	0.0	128.0	318.0	0.0	0.0	411.0	424.0	26.5	74.7	22.6	22.2	18.8	5.9	676637.0	2
48-209	Texas	Hays	124432	184.0	12.4	26.4	65.9	6.9	0.8	93.0	4.1	0.8	1.1	31.0	78.7	15.7	6.3	0.9	11.2	4.7	2.2	15.1	3.2	28.0	24.6	19.4	137.2	46.1	10.5	10738.0	2668.0	3316.0	6617	6709	4.0	21.0	142.0	73.0	123.0	37.0	0.0	0.0	38.0	16.0	8.0	16.0	0.0	0.0	13.0	10.0	0.0	0.0	4.0	5.0	19.7	78.8	26.1	19.4	17.4	7.0	14944.0	2
48-215	Texas	Hidalgo	678275	432.0	31.0	36.8	54.0	8.2	1.1	97.4	0.9	0.6	0.9	89.2	80.2	29.4	6.5	1.0	12.6	6.5	1.4	22.5	4.0	29.2	16.8	11.3	175.3	25.6	5.2	178816.0	20096.0	24431.0	30994	29349	1.0	18.0	374.0	258.0	404.0	258.0	0.0	18.0	62.0	92.0	15.0	74.0	0.0	0.0	62.0	55.0	0.0	0.0	23.0	110.0	33.6	78.0	31.1	18.7	15.7	7.1	192253.0	2
48-245	Texas	Jefferson	247571	274.0	18.1	26.6	60.1	11.6	1.7	60.4	35.3	0.4	3.0	12.5	74.8	16.6	9.0	2.0	13.6	5.6	1.7	17.1	8.8	43.4	26.8	19.5	209.6	59.4	10.7	34262.0	8911.0	8197.0	13048	10735	1.0	15.0	55.0	142.0	28.0	134.0	2.0	7.0	17.0	30.0	39.0	30.0	0.0	0.0	3.0	15.0	0.0	0.0	12.0	30.0	35.7	75.3	30.3	35.5	20.5	11.1	41667.0	2
48-251	Texas	Johnson	146376	201.0	10.9	27.7	62.5	8.9	0.9	94.1	3.2	0.7	1.0	14.7	75.5	19.1	6.8	1.1	12.3	5.1	1.2	20.9	6.2	31.5	18.6	21.3	246.5	68.5	12.5	20823.0	3435.0	3447.0	7611	6362	1.0	4.0	56.0	90.0	123.0	45.0	0.0	4.0	29.0	12.0	16.0	8.0	0.0	0.0	12.0	8.0	0.0	0.0	2.0	4.0	27.5	78.1	25.7	28.1	25.0	9.1	19076.0	1
48-303	Texas	Lubbock	252284	280.0	17.6	27.6	61.1	9.9	1.4	89.1	7.7	0.7	1.5	29.5	76.0	15.5	10.3	1.6	16.9	6.5	1.2	22.6	5.8	36.3	20.8	17.8	177.3	54.6	12.8	32092.0	5562.0	4956.0	13139	12201	2.0	15.0	158.0	141.0	973.0	134.0	2.0	7.0	79.0	30.0	33.0	30.0	0.0	0.0	22.0	15.0	0.0	0.0	3.0	30.0	26.7	75.6	25.5	32.1	24.7	8.4	46251.0	2
48-309	Texas	McLennan	224668	216.0	18.0	28.7	58.9	10.6	1.7	81.7	15.2	0.6	1.4	20.5	75.8	16.0	7.5	1.4	12.1	7.7	1.3	31.4	8.2	31.4	25.6	24.0	181.5	63.9	9.5	31130.0	5447.0	4944.0	11560	10646	3.0	13.0	72.0	124.0	258.0	117.0	0.0	7.0	52.0	26.0	24.0	26.0	0.0	0.0	16.0	13.0	0.0	0.0	29.0	26.0	26.0	72.9	26.2	29.2	22.2	7.2	38780.0	2
48-339	Texas	Montgomery	378033	362.0	10.4	28.1	63.0	8.1	0.8	92.8	4.1	0.5	1.6	15.9	75.9	19.6	6.9	1.2	12.1	3.7	2.1	15.2	6.4	21.3	28.0	21.9	210.1	64.2	15.8	44144.0	8074.0	9705.0	19532	16217	3.0	10.0	134.0	138.0	62.0	59.0	0.0	10.0	25.0	30.0	16.0	20.0	0.0	0.0	15.0	20.0	0.0	0.0	4.0	10.0	23.1	78.3	24.9	22.3	17.1	7.4	44481.0	2
48-355	Texas	Nueces	319704	383.0	19.6	28.9	59.8	10.1	1.3	92.5	4.3	0.8	1.5	58.2	76.3	18.3	8.3	1.5	15.7	5.8	1.7	15.7	6.0	43.9	25.1	16.7	176.4	53.7	10.7	50577.0	8701.0	7197.0	16353	13872	2.0	9.0	169.0	160.0	202.0	122.0	0.0	9.0	23.0	38.0	50.0	38.0	0.0	0.0	40.0	38.0	0.0	0.0	6.0	19.0	28.6	76.8	30.9	28.6	23.8	9.4	66072.0	2
48-367	Texas	Parker	102801	114.0	11.0	25.8	63.7	9.7	0.9	95.9	2.1	0.6	0.5	8.4	76.1	18.1	7.0	0.9	12.7	4.7	1.9	15.0	5.4	27.3	23.5	17.7	224.6	69.4	13.5	13155.0	2270.0	2201.0	5485	4504	2.0	14.0	69.0	64.0	17.0	28.0	0.0	5.0	25.0	9.0	10.0	5.0	0.0	0.0	8.0	28.0	0.0	0.0	4.0	0.0	26.5	70.8	23.8	18.7	22.5	7.5	12466.0	2
48-375	Texas	Potter	119852	132.0	20.8	30.2	58.1	10.0	1.6	84.6	10.4	1.0	2.6	31.9	72.9	20.5	9.3	1.6	14.2	8.0	1.0	22.6	10.1	39.9	27.6	20.2	202.2	68.4	19.7	21189.0	2617.0	2215.0	6013	5058	2.0	7.0	47.0	66.0	51.0	63.0	0.0	3.0	10.0	14.0	13.0	14.0	0.0	0.0	41.0	7.0	0.0	0.0	36.0	14.0	30.6	82.0	17.8	24.0	26.7	8.3	23372.0	2
48-381	Texas	Randall	110053	120.0	8.5	26.4	62.6	9.8	1.1	94.9	2.0	0.7	1.4	12.8	78.8	18.0	8.0	1.6	12.4	3.8	1.5	12.4	8.8	23.4	29.3	16.6	149.2	45.5	14.6	7350.0	2237.0	1711.0	5821	4937	2.0	16.0	96.0	74.0	106.0	32.0	0.0	5.0	12.0	11.0	7.0	5.0	0.0	0.0	5.0	32.0	0.0	0.0	1.0	0.0	23.7	79.4	30.7	27.1	22.7	7.8	14183.0	2
48-423	Texas	Smith	190594	205.0	14.7	27.5	58.3	12.4	1.7	78.9	18.6	0.5	1.0	14.2	76.0	18.7	7.4	1.4	13.1	5.3	1.6	18.0	8.6	30.4	25.2	21.1	197.5	54.2	15.8	24116.0	4638.0	4207.0	9922	8141	4.0	5.0	145.0	87.0	72.0	54.0	0.0	0.0	9.0	16.0	38.0	22.0	0.0	0.0	6.0	22.0	0.0	0.0	5.0	11.0	33.2	78.0	28.1	27.7	21.0	9.6	29066.0	2
48-439	Texas	Tarrant	1620479	1877.0	12.9	29.2	62.4	7.5	0.9	79.8	13.8	0.7	4.3	23.7	76.3	16.3	7.8	1.3	12.4	4.5	1.9	21.1	7.5	32.8	25.4	18.0	205.5	57.0	9.8	189116.0	43125.0	27384.0	82348	68096	24.0	46.0	394.0	411.0	294.0	229.0	0.0	0.0	127.0	183.0	236.0	137.0	0.0	0.0	152.0	137.0	0.0	0.0	222.0	183.0	24.9	77.2	22.6	25.2	21.2	6.9	233178.0	2
48-441	Texas	Taylor	125039	137.0	16.3	28.7	58.3	11.3	1.7	89.0	6.9	0.8	1.6	19.8	76.0	19.0	8.2	1.5	12.4	7.4	1.2	20.3	8.4	36.9	27.7	21.1	200.3	55.4	10.4	14143.0	2750.0	2396.0	6422	5715	26.0	4.0	48.0	60.0	186.0	38.0	0.0	0.0	23.0	11.0	17.0	15.0	0.0	0.0	7.0	15.0	0.0	0.0	0.0	8.0	22.8	79.5	27.0	30.8	23.0	9.9	21022.0	2
48-453	Texas	Travis	888185	898.0	13.9	26.3	66.8	6.1	0.8	83.4	8.8	0.7	5.5	31.4	78.2	13.3	7.0	1.3	11.7	4.1	2.6	18.3	5.8	27.9	23.6	18.4	149.3	45.3	12.9	86101.0	22666.0	19733.0	46892	39327	19.0	25.0	407.0	356.0	384.0	356.0	0.0	25.0	130.0	127.0	221.0	102.0	0.0	0.0	230.0	76.0	0.0	0.0	69.0	153.0	19.2	73.1	18.7	16.3	19.6	5.8	116218.0	2
48-479	Texas	Webb	224695	67.0	27.1	38.8	53.5	6.8	0.9	98.0	0.6	0.6	0.6	94.8	78.5	24.4	7.1	1.1	14.7	6.9	1.3	26.4	5.3	24.5	15.7	11.5	173.3	25.5	6.0	54443.0	5122.0	8788.0	9957	9550	0.0	12.0	78.0	118.0	52.0	112.0	0.0	6.0	13.0	25.0	19.0	25.0	0.0	0.0	9.0	12.0	0.0	0.0	4.0	25.0	29.9	78.1	23.8	14.1	24.3	6.8	62201.0	2
48-485	Texas	Wichita	125894	201.0	15.6	28.2	58.5	11.8	1.6	84.2	10.6	1.0	2.1	13.8	75.1	15.4	8.1	1.5	12.3	6.3	1.2	14.5	8.9	36.1	23.1	25.5	195.5	77.5	13.2	15505.0	3039.0	2924.0	6523	5737	3.0	4.0	41.0	62.0	125.0	39.0	0.0	0.0	9.0	12.0	24.0	15.0	0.0	0.0	3.0	15.0	0.0	0.0	18.0	8.0	28.8	84.3	26.7	28.9	20.6	7.7	18033.0	2
48-491	Texas	Williamson	333457	297.0	6.9	29.3	63.1	6.8	0.9	87.8	6.3	0.5	3.9	19.6	79.7	12.0	6.4	1.0	12.0	2.4	2.5	9.0	4.9	16.3	21.6	14.1	129.6	47.0	7.9	23367.0	7100.0	6467.0	16938	14011	5.0	17.0	112.0	113.0	47.0	35.0	0.0	9.0	48.0	17.0	26.0	9.0	0.0	0.0	127.0	35.0	0.0	0.0	1.0	0.0	22.3	75.8	22.3	19.1	19.9	5.1	32417.0	2
49-3	Utah	Box Elder	46440	8.0	8.4	32.8	56.2	9.7	1.3	96.8	0.3	1.0	1.1	7.2	78.4	12.9	5.6	0.8	9.9	2.7	1.5	18.0	3.3	15.0	28.3	21.0	130.6	19.6	15.0	3237.0	1003.0	629.0	3246	1755	4.0	7.0	10.0	24.0	4.0	4.0	0.0	0.0	2.0	4.0	2.0	2.0	0.0	0.0	1.0	4.0	0.0	0.0	2.0	0.0	19.3	86.7	26.0	27.6	10.7	4.7	5413.0	2
49-5	Utah	Cache	98055	84.0	11.4	32.7	59.8	6.3	1.3	95.4	0.5	0.6	2.6	8.0	80.6	8.3	5.5	0.9	10.2	1.5	1.3	15.1	5.2	9.2	24.6	16.6	95.8	11.7	12.9	4713.0	1983.0	1233.0	6867	4213	42.0	14.0	60.0	65.0	11.0	28.0	1.0	5.0	3.0	9.0	2.0	5.0	0.0	0.0	5.0	28.0	0.0	0.0	4.0	0.0	16.5	77.2	18.4	15.8	6.2	5.0	13809.0	2
49-7	Utah	Carbon	19437	13.0	13.5	28.8	57.6	11.6	1.9	97.5	0.3	1.2	0.6	10.8	79.0	18.1	9.0	1.4	11.9	5.2	1.3	18.4	5.7	28.1	18.7	22.9	174.0	36.4	28.0	2255.0	507.0	496.0	1439	738	5.0	2.0	47.0	32.0	5.0	16.0	1.0	0.0	10.0	14.0	2.0	4.0	0.0	0.0	6.0	6.0	0.0	0.0	1.0	6.0	26.3	84.2	22.1	29.1	19.4	6.6	3218.0	2
49-11	Utah	Davis	268187	881.0	7.4	33.1	59.1	7.0	0.8	94.6	1.2	0.6	2.1	6.4	79.4	9.3	6.2	0.8	10.9	1.4	1.4	15.5	3.4	12.8	24.0	16.9	125.1	25.3	13.6	11747.0	5473.0	4576.0	18656	10178	26.0	15.0	54.0	97.0	12.0	30.0	2.0	7.0	11.0	15.0	4.0	7.0	0.0	0.0	49.0	30.0	0.0	0.0	2.0	0.0	14.8	80.2	19.7	18.0	9.7	4.9	25115.0	2
49-13	Utah	Duchesne	15354	5.0	14.3	33.9	56.1	9.3	0.7	92.9	0.3	5.0	0.4	4.1	76.3	17.7	7.5	1.1	10.7	4.4	1.6	17.3	5.7	22.8	18.7	19.1	169.8	33.1	26.8	1633.0	355.0	317.0	1058	578	0.0	1.0	11.0	17.0	2.0	46.0	0.0	1.0	18.0	23.0	0.0	4.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	1.0	24.9	85.8	24.5	27.4	19.6	5.8	2816.0	2
49-21	Utah	Iron	38311	12.0	14.5	32.3	58.4	8.3	1.1	94.5	0.4	2.2	1.8	5.1	79.4	12.0	7.1	1.0	10.7	2.0	1.4	18.5	6.2	12.4	18.8	13.6	114.8	27.8	14.5	2307.0	773.0	436.0	2704	1596	0.0	2.0	30.0	29.0	4.0	12.0	0.0	0.0	8.0	3.0	3.0	3.0	0.0	0.0	1.0	5.0	0.0	0.0	0.0	3.0	18.3	79.8	17.8	27.9	15.3	5.8	6802.0	2
49-27	Utah	Millard	12284	2.0	11.7	33.3	54.6	10.7	1.4	97.2	0.2	1.5	0.6	10.9	76.9	14.9	6.4	0.9	9.4	4.8	1.8	21.1	6.9	14.4	25.4	19.8	192.9	17.2	24.7	910.0	271.0	189.0	856	476	5.0	2.0	27.0	12.0	4.0	4.0	0.0	1.0	12.0	12.0	2.0	4.0	0.0	0.0	3.0	6.0	0.0	0.0	0.0	0.0	26.5	84.7	22.9	27.1	12.3	6.0	2387.0	1
49-35	Utah	Salt Lake	948172	1286.0	9.8	30.1	61.6	7.2	1.1	92.0	1.3	0.9	4.2	14.5	78.1	12.2	6.8	1.0	10.5	2.4	1.7	23.0	5.3	22.4	23.3	13.7	100.7	26.2	15.9	74965.0	22416.0	22069.0	68583	35169	48.0	28.0	292.0	358.0	72.0	110.0	28.0	28.0	70.0	110.0	79.0	55.0	0.0	0.0	133.0	83.0	0.0	0.0	15.0	28.0	17.3	78.6	20.1	20.2	13.6	5.2	129028.0	2
49-39	Utah	Sanpete	24044	15.0	13.5	33.4	55.7	9.6	1.3	96.3	0.5	1.0	1.5	8.0	77.9	16.6	7.4	1.0	11.9	3.9	2.3	21.1	5.0	16.2	25.5	15.1	148.8	26.8	14.6	2030.0	576.0	431.0	1679	966	7.0	2.0	50.0	35.0	2.0	17.0	1.0	0.0	26.0	15.0	5.0	4.0	0.0	0.0	1.0	7.0	0.0	0.0	0.0	7.0	18.7	81.2	19.4	22.9	10.7	6.1	4685.0	2
49-41	Utah	Sevier	19386	10.0	11.8	32.0	55.0	11.6	1.5	97.3	0.3	1.7	0.4	3.0	77.9	16.1	7.9	1.3	11.5	5.5	1.1	23.6	6.6	17.7	25.8	23.0	173.3	22.1	21.4	1591.0	430.0	413.0	1373	734	1.0	2.0	60.0	29.0	5.0	15.0	1.0	0.0	10.0	13.0	1.0	4.0	0.0	0.0	2.0	5.0	0.0	0.0	0.0	5.0	24.4	86.4	20.4	23.7	15.5	4.1	3222.0	2
49-43	Utah	Summit	35001	19.0	5.6	26.7	67.6	5.3	0.4	97.3	0.5	0.4	1.2	10.5	80.8	8.5	7.9	1.0	10.6	1.6	3.3	24.9	2.5	17.6	31.5	11.9	111.5	24.2	10.8	1684.0	835.0	574.0	2654	1310	0.0	5.0	12.0	17.0	1.0	3.0	0.0	0.0	2.0	3.0	2.0	2.0	3.0	0.0	3.0	3.0	0.0	0.0	2.0	0.0	12.9	73.9	10.2	14.3	8.7	2.4	4433.0	2
49-45	Utah	Tooele	51311	7.0	7.7	33.6	59.4	6.2	0.7	94.4	1.6	1.5	1.1	9.2	77.0	13.1	7.0	0.9	11.9	2.6	1.0	19.3	5.1	18.0	24.1	15.9	132.7	39.6	13.6	4212.0	1037.0	1224.0	3538	1892	2.0	4.0	17.0	37.0	4.0	17.0	1.0	4.0	5.0	7.0	3.0	7.0	0.0	0.0	5.0	17.0	0.0	0.0	0.0	2.0	22.4	81.9	25.2	26.5	16.9	7.6	5555.0	1
49-47	Utah	Uintah	26995	6.0	12.4	31.1	58.5	9.3	1.1	89.0	0.2	9.4	0.5	3.8	76.3	15.7	7.4	1.2	12.6	4.4	1.2	21.1	5.5	25.7	19.8	19.5	144.9	37.9	20.4	3197.0	580.0	667.0	1933	1030	2.0	3.0	9.0	22.0	1.0	10.0	0.0	3.0	1.0	4.0	9.0	4.0	0.0	0.0	2.0	10.0	0.0	0.0	0.0	1.0	24.7	81.5	24.5	20.1	20.1	7.1	4626.0	2
49-49	Utah	Utah	443738	222.0	11.2	35.6	57.9	5.6	0.9	95.8	0.4	0.6	1.8	8.3	79.0	9.6	5.6	0.9	9.2	1.1	1.4	17.4	5.7	8.4	23.7	16.2	101.4	15.5	11.3	20130.0	7987.0	7676.0	29744	17963	40.0	12.0	81.0	171.0	29.0	73.0	3.0	12.0	26.0	37.0	11.0	24.0	0.0	0.0	36.0	24.0	0.0	0.0	0.0	12.0	16.1	79.3	18.5	15.7	6.3	4.7	54327.0	2
49-51	Utah	Wasatch	18974	16.0	6.3	31.6	60.3	7.3	0.8	96.7	0.5	0.8	0.8	7.4	79.0	9.5	6.8	1.4	11.0	3.3	2.3	18.4	5.3	14.1	28.0	19.5	118.1	19.8	15.1	1191.0	368.0	268.0	1345	704	4.0	4.0	23.0	17.0	3.0	13.0	0.0	0.0	15.0	6.0	0.0	1.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	17.0	75.9	18.1	22.9	9.3	3.5	2114.0	2
49-53	Utah	Washington	118885	49.0	11.4	29.5	53.5	14.6	2.5	95.9	0.4	1.4	1.1	6.5	80.7	14.0	5.7	0.9	10.6	2.5	1.7	28.4	5.6	15.6	21.1	13.3	103.9	23.2	18.9	8928.0	1967.0	2514.0	8679	4456	8.0	10.0	83.0	62.0	4.0	14.0	7.0	5.0	20.0	10.0	5.0	10.0	0.0	0.0	62.0	14.0	0.0	0.0	0.0	5.0	17.3	75.3	19.3	21.7	9.9	5.4	16267.0	2
49-57	Utah	Weber	210749	366.0	9.9	30.5	59.3	8.8	1.3	94.7	1.5	0.9	1.6	14.9	77.6	13.2	7.4	1.2	11.7	3.5	1.3	19.8	5.6	25.1	23.0	12.2	116.4	29.2	17.9	18856.0	5293.0	4308.0	15163	7807	15.0	12.0	49.0	79.0	14.0	24.0	2.0	6.0	17.0	12.0	19.0	6.0	0.0	0.0	15.0	24.0	0.0	0.0	2.0	0.0	20.1	81.3	21.8	20.0	14.6	5.7	26123.0	2
50-1	Vermont	Addison	36965	48.0	8.7	24.3	64.3	9.8	1.6	97.4	0.6	0.2	0.8	1.2	78.6	10.0	5.0	1.1	8.2	1.5	2.9	11.9	4.9	25.2	23.5	14.6	152.9	50.6	8.9	3232.0	711.0	605.0	2294	3742	13.0	4.0	23.0	22.0	0.0	4.0	0.0	2.0	4.0	4.0	1.0	4.0	0.0	0.0	15.0	5.0	0.0	0.0	0.0	2.0	18.6	68.8	19.7	24.8	19.5	5.8	3220.0	2
50-3	Vermont	Bennington	36999	55.0	10.0	21.9	60.3	15.1	2.6	97.7	0.7	0.2	0.8	1.2	77.9	13.7	6.4	1.1	9.0	3.4	3.3	9.7	5.6	38.7	24.6	18.4	127.6	56.1	9.0	3959.0	734.0	702.0	2353	3251	9.0	4.0	41.0	22.0	1.0	4.0	2.0	0.0	4.0	4.0	1.0	4.0	0.0	0.0	10.0	6.0	0.0	0.0	1.0	2.0	21.4	71.4	19.2	25.7	19.5	6.9	3494.0	2
50-5	Vermont	Caledonia	30440	47.0	11.3	22.9	63.1	11.8	2.1	97.8	0.4	0.5	0.5	0.8	77.3	13.4	6.1	0.7	7.8	2.5	2.8	11.5	4.6	34.6	33.1	21.7	170.8	51.6	11.2	3589.0	640.0	742.0	1913	2866	6.0	1.0	16.0	25.0	0.0	10.0	0.0	0.0	3.0	3.0	1.0	3.0	0.0	0.0	15.0	4.0	0.0	0.0	1.0	3.0	21.8	73.2	21.1	25.4	21.4	6.0	3349.0	2
50-7	Vermont	Chittenden	149613	278.0	7.6	23.7	66.1	8.8	1.4	95.1	1.0	0.2	2.3	1.2	78.7	8.4	6.3	1.1	8.5	1.4	3.6	8.9	3.5	24.4	28.0	22.0	159.3	46.3	13.5	9178.0	2764.0	2147.0	9329	14841	16.0	9.0	42.0	53.0	7.0	18.0	9.0	4.0	1.0	9.0	2.0	4.0	1.0	0.0	113.0	18.0	0.0	0.0	0.0	4.0	14.9	66.3	15.8	20.0	17.1	4.2	10177.0	2
50-11	Vermont	Franklin	47914	75.0	9.5	25.8	63.2	9.7	1.3	96.5	0.4	1.3	0.3	0.7	76.9	11.5	6.5	1.5	9.4	2.0	1.5	7.4	8.5	31.3	29.4	26.4	240.8	62.4	10.3	5591.0	994.0	1032.0	2897	4175	7.0	5.0	39.0	32.0	0.0	12.0	3.0	0.0	2.0	5.0	0.0	2.0	0.0	0.0	40.0	12.0	0.0	0.0	0.0	2.0	24.1	76.1	22.6	23.4	24.0	6.3	4252.0	2
